#a=143.057705031799, lambda=0.171852690707342
12.2	2.86664525392421 
12.25	2.85805261938885 
12.3	2.84945998485348 
12.35	2.84086735031811 
12.4	2.83227471578275 
12.45	2.82368208124738 
12.5	2.81508944671201 
12.55	2.80649681217664 
12.6	2.79790417764128 
12.65	2.78931154310591 
12.7	2.78071890857054 
12.75	2.77212627403517 
12.8	2.76353363949981 
12.85	2.75494100496444 
12.9	2.74634837042907 
12.95	2.73775573589371 
13	2.72916310135834 
13.0500000000001	2.72057046682297 
13.1000000000001	2.7119778322876 
13.1500000000001	2.70338519775224 
13.2000000000001	2.69479256321687 
13.2500000000001	2.6861999286815 
13.3000000000001	2.67760729414613 
13.3500000000001	2.66901465961077 
13.4000000000001	2.6604220250754 
13.4500000000001	2.65182939054003 
13.5000000000001	2.64323675600467 
13.5500000000001	2.6346441214693 
13.6000000000001	2.62605148693393 
13.6500000000001	2.61745885239856 
13.7000000000001	2.6088662178632 
13.7500000000001	2.60027358332783 
13.8000000000001	2.59168094879246 
13.8500000000001	2.5830883142571 
13.9000000000001	2.57449567972173 
13.9500000000001	2.56590304518636 
14.0000000000001	2.55731041065099 
14.0500000000001	2.54871777611563 
14.1000000000001	2.54012514158026 
14.1500000000001	2.53153250704489 
14.2000000000001	2.52293987250952 
14.2500000000001	2.51434723797416 
14.3000000000001	2.50575460343879 
14.3500000000001	2.49716196890342 
14.4000000000001	2.48856933436806 
14.4500000000001	2.47997669983269 
14.5000000000001	2.47138406529732 
14.5500000000001	2.46279143076195 
14.6000000000001	2.45419879622659 
14.6500000000001	2.44560616169122 
14.7000000000001	2.43701352715585 
14.7500000000001	2.42842089262049 
14.8000000000001	2.41982825808512 
14.8500000000001	2.41123562354975 
14.9000000000001	2.40264298901438 
14.9500000000001	2.39405035447902 
